ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
158;0.16783216783216784;0.16083916083916086;0.0;10.904300207563963;0.08674624002757801;0.008636562709818331;0.005029166707022513;0.005006287071899818;0.0017738296926572109;16;36;24;0;0.5972222222222222;0.5361742424242424;0.5321678321678321
41;0.1888111888111888;0.17482517482517482;4.924652811976756e-05;10.92582200565088;0.08688340002236307;0.010688435134594913;0.008303056593987024;0.004759579103844659;0.003410720801876223;17;31;0;0;0.6558999936467043;0.6619334795321636;0.6723958333333333
133;0.4405594405594406;0.42657342657342656;0.023293607800650054;10.924552867426806;0.08677061479667796;0.008179398754338844;0.027241856753170552;0.012225295852765506;0.018458463535403268;23;972;200;21;0.5987191400122758;0.5174608031707175;0.5980670600462964
11;0.4125874125874126;0.4195804195804196;0.05638727469713385;10.952783587561886;0.0868108138829337;0.0072589827081946875;0.0208068991137286;0.006880297278951348;0.012117195769911448;22;1266;0;0;0.4364501340604282;0.5344487344487345;0.521874469283006
90;0.4405594405594406;0.38461538461538464;0.01270560425490003;10.948628361583896;0.08681719365694349;0.010932401570027287;0.027769851079761564;0.003933066897202578;0.01944671778209856;22;1384;13;0;0.6650192939670163;0.6453193150025995;0.6527406991357573
146;0.14685314685314685;0.13986013986013987;0.0;10.934534558567623;0.08659873337595758;0.011082380401136495;0.0031889140919758308;0.010845670600776292;0.001319179420606642;15;13;23;0;0.34431818181818186;0.2844426406926407;0.30833333333333335
161;0.2447552447552448;0.22377622377622375;0.0043336944745395465;10.936432332193924;0.08680909415199854;0.009853203736420636;0.011574025906358136;0.014399491519479259;0.004903075143121794;21;86;0;0;0.6324407506837847;0.661267089127501;0.664699074074074
39;0.5594405594405595;0.5454545454545454;0.0038904757214616365;10.892297486883976;0.08662498155095348;0.007670968610677752;0.01640925608008651;0.008590778584690874;0.054107808498876434;23;2017;51;0;0.4901733697598911;0.4773243730624158;0.5119734182921261
81;0.2517482517482518;0.25874125874125875;0.0;10.983523870108971;0.08657103207036278;0.00907459808012486;0.006870872826426042;0.008979216552030163;0.00647462060091876;19;177;3;0;0.6410523748753154;0.6276356033364043;0.6604882051218257
112;0.3076923076923077;0.3356643356643357;0.0;10.924338092618715;0.08638770408297022;0.007897958273324445;0.007031010009486328;0.01683756212084013;0.008100493931466656;21;237;72;0;0.5383960091840527;0.5225969371130661;0.5289592057669861
60;0.3776223776223776;0.2867132867132867;0.0005909583374372107;10.982381257196836;0.08650250248359298;0.006804878498536846;0.007046550900811364;0.004340342031343127;0.007054521648443562;20;444;0;0;0.602395542598546;0.5071227559740159;0.5548773902720997
57;0.3566433566433567;0.3006993006993007;0.0;10.976166748312949;0.08644525627612035;0.007432958802751619;0.0070398902811366236;0.003723558143675065;0.005372121789335384;21;642;0;0;0.3610963312050269;0.4136418469912509;0.40423248626373626
94;0.5244755244755245;0.4615384615384616;0.0;11.00092357482208;0.08638134377678393;0.00492877282631285;0.006324114570889357;0.004425347621922027;0.009607338567662096;21;1555;0;0;0.29655503950266715;0.3026564839512529;0.3018100192860795
77;0.2797202797202797;0.2797202797202797;0.0;10.974080398484128;0.08650194986840543;0.012008819848324342;0.008247464439406023;0.005265560400467314;0.009889344258236408;19;372;0;0;0.4460832861724203;0.46904990842490846;0.4586169878508588
162;0.22377622377622375;0.2167832167832168;0.0;11.008952802757072;0.08656129907216989;0.008998871426775011;0.00442821203416865;0.003864898814631894;0.0033469644820012336;18;75;32;0;0.4947871572871572;0.4761523199023199;0.46915076506311026
33;0.34265734265734266;0.3146853146853147;0.022948882103811682;11.020603096756144;0.08641875510239018;0.006918231745577978;0.008054106032493109;0.0056218449536730155;0.009603706111704734;22;471;0;0;0.5049364576519042;0.4548913043478261;0.4926656189838772
152;0.4475524475524476;0.4545454545454545;0.0035457500246232642;10.930456184989925;0.08605697753178826;0.008757228355497106;0.01287114877927484;0.008527492754160955;0.011620694137319473;23;1325;26;17;0.5416603942339236;0.5627032206875557;0.5728760291730217
142;0.1258741258741259;0.1048951048951049;0.0;10.987682587285187;0.08437365118685558;0.007657767833489812;0.002137350192988136;0.004736294190620292;0.0010623255753382797;14;11;0;0;0.6636904761904763;0.5740259740259741;0.5918831168831169
117;0.4545454545454545;0.4475524475524476;0.0043336944745395465;11.002352955492594;0.08637058873822552;0.00656734875601995;0.01079335927375878;0.0036396162433168983;0.012479956329867677;21;1014;3;0;0.5055825371282601;0.457888658720312;0.4999828482932388
30;0.3076923076923077;0.3146853146853147;0.0;10.981199615067954;0.08656976945194453;0.007988079157975166;0.005480751759313865;0.0068076601756546645;0.0038977600030658545;19;447;8;0;0.6504329004329005;0.6418128594113082;0.6441119081114092
150;0.3356643356643357;0.3356643356643357;0.0;11.005472159566095;0.08658753480828335;0.005626618251843595;0.004034393083202019;0.004418939162197661;0.00275634256973746;19;542;0;0;0.356505753973136;0.32767319177392873;0.3587572389296527
135;0.3986013986013986;0.4055944055944056;0.010391017433270954;10.988587349871922;0.08662163533070577;0.0074035580992401345;0.007458117315514483;0.00553662012213833;0.00754763197490002;21;1030;0;0;0.496185971228416;0.4308927472146266;0.5069321750774658
65;0.3356643356643357;0.3146853146853147;0.00039397222495814047;10.972049836096826;0.08669884929662236;0.00796602498145702;0.007942551051147679;0.00444581199335939;0.005631439594246096;21;236;0;0;0.5359343203093203;0.47324850580718497;0.5359363083153406
91;0.2307692307692308;0.1958041958041958;0.0;11.011946842780928;0.0864757501801257;0.007890720603184638;0.002856888997194888;0.004661293643587221;0.0015504987712114374;16;80;0;0;0.30759032634032635;0.2706349206349206;0.2961309523809524
73;0.7622377622377622;0.8741258741258742;0.05254604550379199;11.060389746247422;0.08595370417651182;0.0027091829260521;0.00836683224448898;0.020168776286219457;0.010145922139383695;23;7033;2;0;0.37916666666666665;0.18666666666666668;0.19595238095238093
66;0.2797202797202797;0.13286713286713284;0.006500541711809318;11.0025769009807;0.0850470080787335;0.006130200191474887;0.005451805108046493;0.006551573777889599;0.006619933346126173;17;229;0;0;0.24380411255411255;0.32255979314802846;0.31998148909913615
89;0.7762237762237763;0.9090909090909092;0.0007386979217965133;11.060821586844106;0.0836258040438278;0.0026137637584648797;0.006298168324424286;0.005657133918086668;0.01023332833783297;23;6971;2;0;0.27234848484848484;0.2163553427704371;0.26247398434898433
130;0.3706293706293706;0.9160839160839158;0.02949867034374077;10.962332994314911;0.0848061969721348;0.0023464715794404684;0.009312979872648107;0.00613967041683445;0.014541276752463812;23;7083;35;0;0.3321934481906571;0.32040649165649165;0.3771718191612705
143;0.3076923076923077;0.3076923076923077;0.0;10.972855881881335;0.08651697883015226;0.00925347985947932;0.006401940386160366;0.006447438749186679;0.007298402514858224;20;326;0;0;0.3997699155049428;0.4130245166555151;0.4030808952088444
141;0.3916083916083916;0.3076923076923077;0.0013789027873534914;10.94284436121025;0.0867062935552437;0.008917535826494065;0.016691700893859313;0.007867038596135849;0.020419021154793382;23;338;58;0;0.5300006889717609;0.5737516869095816;0.6001802908218603
144;0.17482517482517482;0.13986013986013987;0.0;10.997441128525928;0.08663460270159118;0.011196222759574966;0.002893621987434113;0.015904086548933022;0.0013740011979859789;19;36;0;0;0.4195075757575757;0.399156746031746;0.3942137723387723
47;0.5174825174825175;0.5664335664335665;0.02851373978134541;10.988812253788689;0.08655332581653935;0.005674363825913605;0.010755725583767431;0.00443615232199294;0.009252592925403204;23;2525;0;0;0.4263397668379493;0.39296888921888923;0.4429189628035845
82;0.3356643356643357;0.3216783216783217;0.003053284743425589;11.010535453127256;0.08651958901079178;0.00781939987192805;0.008242662742064208;0.003957574802834835;0.005641858517128235;21;483;0;0;0.49656663801884393;0.4742238562091503;0.5238013742699771
78;0.4195804195804196;0.4195804195804196;0.0002462326405988378;10.979798562086497;0.08641259292302518;0.006927917205054229;0.006438121086175063;0.004622993899616229;0.005330175629940076;23;958;7;0;0.3911918836892062;0.4040262074808221;0.44869446652534883
45;0.8251748251748252;0.9090909090909092;0.05323549689746873;11.009950616353027;0.08539690849050283;0.003524762414907872;0.010878421836499121;0.004006650458790718;0.018934025665763656;23;7066;0;0;0.4967503006359312;0.4362490543082648;0.4879731150954413
108;0.4895104895104895;0.5454545454545454;0.0;11.012990667664734;0.08299834708502166;0.0040188561609536735;0.0033874397896644483;0.004287392689612147;0.0060767536129943955;20;968;0;0;0.12861455405060057;0.1266092221303569;0.16440866345721006
132;0.4475524475524476;0.8741258741258742;0.05914508027184084;10.964034764496203;0.08621678406030613;0.0025440578011096445;0.0113677133300268;0.007976868557647378;0.02230620677402584;23;7035;4;0;0.35013790936280875;0.4369829252368206;0.3724856965452577
102;0.38461538461538464;0.34965034965034963;0.0011819166748744214;10.93837169085644;0.08662310527558957;0.008052005631777319;0.009871772859181551;0.008962489997419859;0.011427726475205784;22;484;0;0;0.412255999662493;0.4399830912639262;0.4605929688590979
44;0.2167832167832168;0.2027972027972028;0.0;10.936089767159796;0.0865956514367074;0.007775538603319074;0.0029064225331054327;0.011459730444244948;0.0014438777054371827;18;103;0;0;0.2424422799422799;0.2749599358974359;0.2638146167557932
166;0.6153846153846154;0.5594405594405595;0.08627991726583276;10.97859394612104;0.08652936313752757;0.005997321678674211;0.0321085788495931;0.007960531189181698;0.053738527778250784;23;2124;11;2;0.5650845955802528;0.5755282825077658;0.5759425839823398
123;0.1958041958041958;0.17482517482517482;0.0;10.976349993949594;0.08662786442990864;0.01355350869550495;0.00435484075348531;0.02465047514617271;0.002573283756574939;17;78;0;0;0.5378787878787878;0.4896271008403361;0.49327293417366946
84;0.1958041958041958;0.18181818181818185;0.0;10.991949982093852;0.08652309003511953;0.010039703910991215;0.0053970363698699385;0.02134471074988313;0.002720979723059077;16;60;0;0;0.44794996669996673;0.4520833333333334;0.4408653846153846
107;0.3706293706293706;0.3636363636363637;0.012607111198660495;10.943964671632932;0.08653498360636602;0.006997447398290043;0.013644937711760908;0.011718172876860408;0.02209980475330845;23;377;4;0;0.47313676317708575;0.48341340016214274;0.49106331054419505
35;0.3356643356643357;0.3076923076923077;0.013001083423618637;10.978466416209832;0.08679442183655993;0.008041477698596445;0.01566626219771288;0.004508951393444422;0.013403653743535256;17;214;11;0;0.6417843747835406;0.6266113575919611;0.6373945020496745
116;0.18181818181818185;0.16083916083916086;0.0;11.012513231289313;0.08659816285278478;0.009839650562176972;0.002498205633111629;0.014197883500110925;0.0012339312060715296;17;66;1;0;0.3704004329004329;0.3369429181929182;0.32563070099834807
83;0.4825174825174825;0.4685314685314685;0.007780951442923273;10.954233773260016;0.08680615038923511;0.006204269156654461;0.013427111377009323;0.0048130433675312775;0.010723204571212949;23;1350;0;0;0.4769136906413692;0.5035583469087306;0.5054419285934626
95;0.34965034965034963;0.32867132867132864;0.0;10.942577275140138;0.08647307926601716;0.007398738826782376;0.008931242866955891;0.009028853575633992;0.019050311481314374;20;344;37;0;0.40735141992732127;0.4248942918299949;0.4496100393562443
64;0.3566433566433567;0.3216783216783217;0.001132670146754654;10.984188254891698;0.08657719407978433;0.007990550227237644;0.009893861219576416;0.003953871811935203;0.007106314943887367;20;678;0;0;0.39918786959228136;0.4400464731347084;0.43613511235215086
118;0.32867132867132864;0.38461538461538464;0.02954791687186054;10.949976052648971;0.08674443806648473;0.006373888314843285;0.006525441434720754;0.004176942898180803;0.003770759153742043;22;791;0;0;0.7002713761579296;0.4859063606157751;0.7025845831843384
147;0.16783216783216784;0.17482517482517482;0.0;11.007448525024829;0.0863507433793813;0.01122721242345398;0.0021340530633845475;0.005184558187096465;0.0012076165120845446;17;39;3;0;0.11904761904761904;0.15494505494505495;0.1332819957819958
127;0.1958041958041958;0.16783216783216784;0.0;11.009489040944755;0.08690867258358942;0.010560938821624614;0.007781139604901244;0.004098086267411518;0.0032809494053300005;16;63;0;0;0.5099161255411255;0.5886814574314574;0.5934433621933622
137;0.3146853146853147;0.25874125874125875;0.0;11.01953560147197;0.08649262155218537;0.008476693233944392;0.003999719724471431;0.010088338804191715;0.003453416594846343;21;319;0;0;0.40772907647907647;0.35064573906485674;0.34239175346712114
126;0.34265734265734266;0.3356643356643357;0.00014773958435930268;11.013533624587266;0.08600430744654444;0.0068147416435342745;0.0061606144052330026;0.0050152349112536155;0.00564816049530664;21;385;0;0;0.40323598955392437;0.41260658033356246;0.4374125163261786
27;0.25874125874125875;0.2167832167832168;0.0;10.980684493193264;0.08658157941730298;0.009696779548846523;0.004501104895598652;0.0042171771612429035;0.003004775226036829;21;116;0;0;0.4960811008637096;0.5733018543956043;0.5019230769230769
80;0.3146853146853147;0.3146853146853147;0.0002954791687186053;10.928893399625027;0.08670024318656559;0.007959456091820034;0.009698891645121216;0.00537578408205472;0.00498518189856119;20;485;0;0;0.4994795044137149;0.5783569714731756;0.5791685218578626
69;0.3986013986013986;0.3566433566433567;0.007977937555402345;10.96553115964891;0.0867021528261787;0.009727976520630463;0.0171255709404668;0.014012522318651277;0.012865997293215015;23;739;0;0;0.5366640406162465;0.569243159568237;0.5781299840510367
86;0.3006993006993007;0.32867132867132864;0.01900915985423028;11.003444199346706;0.0867622710697393;0.008344367416272692;0.010544020388520387;0.01098300071628883;0.006454807516446456;23;514;17;15;0.49435106761193714;0.6084552042160738;0.5548751441931364
36;0.3986013986013986;0.42657342657342656;0.017876489707475622;10.896175855797539;0.08661677927300683;0.0074086817271852515;0.011964504824584651;0.010410990774784185;0.01321773862817408;23;1567;14;0;0.6028869405408392;0.5279204958892458;0.6129723928856068
85;0.3986013986013986;0.4685314685314685;0.00645129518368955;10.925076551010587;0.08670820795666825;0.006438628107967992;0.013164868142382468;0.0072734714683343376;0.009348944720614491;23;1806;11;1;0.5576402836110795;0.5848496596972206;0.6089406129584701
55;0.42657342657342656;0.4125874125874126;0.01029252437703142;10.953795825872733;0.08661767146685814;0.006834421557087671;0.010926413612145969;0.009177185079081704;0.011045393771451872;21;986;0;0;0.4147009797688448;0.43970136917974945;0.43238106980597113
18;0.2867132867132867;0.3566433566433567;0.033389146065202414;10.98909119611401;0.08680485775559134;0.004533740033608211;0.004555855642450229;0.003865865672825833;0.0024153065109879237;18;520;0;0;0.34431368627835096;0.28874536411301116;0.32594055105914066
163;0.32867132867132864;0.2937062937062937;0.0002462326405988378;10.94280701800752;0.08679605395693549;0.008363974462433655;0.007644883342132748;0.004033424919329397;0.00449864289424677;22;758;5;0;0.5117865603599299;0.5001962316645846;0.5974810150011762
110;0.2867132867132867;0.2657342657342657;0.00645129518368955;10.963631512780523;0.08650677863554497;0.009070338645188364;0.007151048240818207;0.005144951106591463;0.0037273092040561186;18;213;0;0;0.46052702779676463;0.510357926065163;0.5123076617079725
14;0.3216783216783217;0.2867132867132867;0.0013789027873534914;10.968915064375915;0.08677308075347749;0.007156041100766762;0.0066810915822486504;0.004587739577272557;0.0037023361367321313;20;480;0;0;0.4890848869538801;0.4467178218107852;0.4849629054520359
54;0.3356643356643357;0.3006993006993007;0.008913621589677928;10.96447987883217;0.08661927314638564;0.008226666004364589;0.009570081788163851;0.01571547522755806;0.006761621661181674;21;482;0;0;0.4423016604266604;0.4883614804985773;0.513661557740505
128;0.3146853146853147;0.32867132867132864;0.017285531370038413;10.959964502167015;0.08668046505080232;0.007905395007072605;0.012146410134241578;0.010220137757024609;0.007663241983274487;23;265;2;0;0.5472549820317254;0.49294358120971027;0.5948717281431735
153;0.2727272727272727;0.3076923076923077;0.008519649364719788;10.997183535538271;0.08670421338854717;0.008888729641998461;0.004243944830220171;0.007785012300250135;0.002494691462540686;22;571;33;2;0.4517463235294118;0.38566701680672266;0.45734180035650623
167;0.07692307692307693;0.04895104895104895;0.0;11.11411069815266;0.08595198270105553;0.02405331184044343;0.0013634571993752602;0.00928728602707511;0.0001824796611739833;11;3;0;0;0.0;0.07142857142857142;0.15476190476190474
113;0.2727272727272727;0.2167832167832168;0.0;10.992762802291514;0.08661735162841754;0.007829134281074422;0.004346964073954249;0.0032254392780170595;0.0027625725380016107;20;137;0;0;0.320207182523359;0.3560326412493595;0.3723307952797117
121;0.4055944055944056;0.3636363636363637;0.00014773958435930268;10.993323073032727;0.0866659842549313;0.008529594597659168;0.008688300547650225;0.005263808631547527;0.007832171441600538;23;839;3;5;0.42716764675078245;0.4535657160951713;0.47569135087275566
3;0.34965034965034963;0.2867132867132867;0.0;10.96806190765758;0.08657821148212949;0.0084743443513245;0.006778755118116125;0.007386778705502689;0.005791027181441523;23;458;0;0;0.36925371420151165;0.3977106013045705;0.40522534980700303
58;0.2727272727272727;0.2447552447552448;0.0;10.985342431515637;0.0866140027381639;0.010550284708310178;0.004774120903882396;0.005583040586554743;0.00659789971216228;18;211;0;0;0.34338920479152174;0.3509211543056424;0.40740427573565186
119;0.38461538461538464;0.3706293706293706;0.00014773958435930268;10.97040767714432;0.08651717210965743;0.007564003288324659;0.009346666813181886;0.004175062250447861;0.007689784530888872;21;706;3;0;0.4849346255596256;0.47935921192433417;0.474936415030781
8;0.3776223776223776;0.4335664335664336;0.01186841327686398;10.964367928820042;0.08667030030516233;0.006804769132878981;0.01111186369212444;0.008412870977320469;0.01404682594655514;23;1020;14;1;0.5232698467169985;0.4656939918026798;0.5332414690132976
155;0.3146853146853147;0.2797202797202797;0.0002954791687186053;10.987943117306626;0.08668485809917605;0.008041898005856576;0.0075672174087214016;0.018779966985993445;0.005069561707877302;23;476;24;0;0.38602644087938204;0.4085858135145991;0.4100841714784743
103;0.38461538461538464;0.4615384615384616;0.021077514035260515;10.963159356275249;0.08660261803246733;0.005840529721805043;0.014102176085419856;0.008107559535232995;0.016709453442446717;23;1362;9;0;0.6424779090729327;0.5280272716093218;0.6487538738899814
151;0.22377622377622375;0.2447552447552448;0.0;11.001329391482537;0.0862895674926314;0.008865434402983536;0.0018582810071888429;0.003397900205302056;0.0007932358059030678;19;213;2;0;0.18113425925925924;0.05998763141620284;0.14461184629251855
13;0.2867132867132867;0.2937062937062937;0.004727666699497686;10.942505078177689;0.08683353701421721;0.006446022099767282;0.007394523039381198;0.005173595218839023;0.00369948464589156;20;223;0;0;0.5530001188749436;0.5081857263107263;0.5763431013431013
67;0.25874125874125875;0.2307692307692308;0.0;10.932250664026688;0.08665973386841556;0.010755064372975316;0.0037870972017233938;0.0037763515792236376;0.0026769071940163673;20;214;0;0;0.32485878522062733;0.42646933229813666;0.43353317757308873
156;0.4825174825174825;0.4755244755244755;0.00019698611247907023;10.941608339513971;0.08663188815061855;0.0070459824928994;0.00627381627658497;0.005369751642727878;0.005397084986200279;23;1719;51;0;0.41509489719641524;0.38679590134866754;0.44230773595155426
104;0.1258741258741259;0.11188811188811187;0.0;11.020380451212828;0.0864540298040571;0.01806790190753493;0.0016534863207416845;0.005724482152254742;0.0006395217751499968;14;16;0;0;0.2942176870748299;0.2298611111111111;0.2254807692307692
56;0.3706293706293706;0.32867132867132864;0.0;10.982431443169544;0.08627598220608136;0.008201579221205532;0.006201253885046086;0.007667746279318233;0.005746278206762526;21;721;0;0;0.36612650634389765;0.39035358840505896;0.4142407938179997
52;0.4685314685314685;0.4825174825174825;0.04112085098000591;10.951252008708014;0.0865948520128941;0.005755703584539179;0.018338613216856276;0.0040399704456720075;0.01523111161679988;22;1791;6;0;0.582843131084942;0.5157848369372655;0.5641909761298629
98;0.3356643356643357;0.2937062937062937;0.0012804097311139564;10.968345484541645;0.08660930955084159;0.009411597175275888;0.008845586976847153;0.002896185905171984;0.007261448010264336;21;589;1;0;0.4655622031421265;0.45857381588999235;0.46678757291840456
74;0.15384615384615385;0.13286713286713284;0.006155816014970945;10.997204182073826;0.08692710025492256;0.01011743756376078;0.012640195858382091;0.004415619978784357;0.006057742275670079;14;27;33;0;0.6009154040404041;0.6009469696969697;0.5998106060606061
72;0.3356643356643357;0.3076923076923077;0.0;11.003260781177085;0.08615817941872013;0.009561875764610137;0.004890077769737563;0.003212989130903219;0.0043479637905094355;21;389;0;0;0.354430903185647;0.33576447848744323;0.3582494848790768
140;0.13286713286713284;0.11888111888111888;0.0;11.002027291890302;0.08663594134869504;0.01648135103752594;0.0022948252047999547;0.016922967540556205;0.0033844525633092057;15;18;14;0;0.296780303030303;0.23854166666666665;0.2456439393939394
145;0.2657342657342657;0.2447552447552448;0.0;11.03474471893301;0.08642242883155139;0.011128673323209213;0.0017570162200832831;0.0049158008248408784;0.00068615294783749;20;147;0;0;0.2303453947368421;0.038888888888888896;0.21594794094794095
50;0.2447552447552448;0.2447552447552448;0.0;10.923902442636782;0.0862643638251684;0.01221962202532816;0.0059817968594752255;0.008361049367005869;0.007598938730618962;20;65;2;0;0.41030295127204197;0.49474545062780356;0.5006553903612727
92;0.16783216783216784;0.13286713286713284;0.0;10.965815068195964;0.08597440930626396;0.011164283743904308;0.0049169988402440815;0.003229676341263065;0.007258023367074798;16;34;0;0;0.43169642857142854;0.4367519735166794;0.4338924963924964
61;0.3706293706293706;0.3356643356643357;0.006500541711809318;10.970463139616307;0.0866424182674429;0.007870348715965387;0.005699310172297153;0.004163406309134658;0.007221584824866066;21;595;1;0;0.30727095485160005;0.3273389496927803;0.3613393373319844
165;0.1958041958041958;0.16783216783216784;0.0;11.009622797365964;0.08619929126320204;0.009653921806440929;0.003762708532654875;0.004151223783000267;0.0026937212135019965;16;39;0;0;0.24027777777777776;0.23444940476190476;0.2409090909090909
88;0.18181818181818185;0.18181818181818185;0.0;10.98273062588855;0.08554732510892457;0.01082625028601301;0.005973122587227908;0.002700401442819157;0.006528127574042173;16;32;0;0;0.3544407894736842;0.3863727877514642;0.46946486928104575
16;0.15384615384615385;0.13286713286713284;0.0;11.024322959117649;0.08653146703751957;0.013943419852922068;0.0025048881962653692;0.016971951610331566;0.002692811038560409;15;35;35;0;0.388248556998557;0.36950757575757576;0.38090555278055277
157;0.1048951048951049;0.07692307692307693;0.0;10.994341563580944;0.08654174934674166;0.018864768504346832;0.002024748519117876;0.016713436523220562;0.0011823708050536551;14;5;45;0;0.25972222222222224;0.4176587301587301;0.41041666666666665
28;0.16783216783216784;0.15384615384615385;0.0;11.002668373463983;0.08648659044158888;0.014982549938978225;0.002229946165680271;0.011090744027653945;0.0014012402596572813;17;48;3;0;0.24981203007518796;0.257449494949495;0.3196022727272727
49;0.07692307692307693;0.13286713286713284;0.0;11.00235315905562;0.08648592389844857;0.021765049010335186;0.0015048320222292252;0.009685257961224016;0.0017922090717860414;12;42;26;0;0.05263157894736842;0.09090909090909091;0.23809523809523808
22;0.4125874125874126;0.4195804195804196;0.0;10.986949958716163;0.08617261752239985;0.007340500389083873;0.00421933247090006;0.004729958016106057;0.0031067720389126125;21;1547;0;0;0.3081044453734671;0.29660151939563706;0.3255206712653521
164;0.2097902097902098;0.8741258741258742;0.0;11.014604176310627;0.08434270828125677;0.003437336089111036;0.0019476721346869965;0.005707632208375771;0.0009643261413771674;23;7033;0;0;0.12271825396825398;0.07116596638655462;0.1288455513784461
101;0.6433566433566433;0.7132867132867133;0.0002954791687186053;11.034126045179072;0.0866267122623584;0.003765166929794007;0.005539895865009725;0.0040557326809365175;0.00746273998408828;23;5050;1;0;0.2718798883189639;0.23895355999014536;0.29411270710993187
154;0.3356643356643357;0.25874125874125875;0.0;10.996048071563662;0.08678770841522171;0.008539804176953512;0.007043474666732944;0.004489362596939607;0.00351294291575279;22;512;0;0;0.3970373376623376;0.419896635236856;0.41324826016776484
109;0.11888111888111888;0.08391608391608392;0.0;11.032226678734617;0.08617207647373637;0.020876297991549005;0.0014207290560350294;0.004431360857365504;0.0002675581933232089;16;4;0;0;0.10416666666666667;0.09226190476190477;0.14512471655328799
15;0.1048951048951049;0.08391608391608392;0.0;11.013948129554837;0.08636918730846364;0.02012606936655327;0.0016925694782838415;0.005450994428313747;0.0004326571648155381;14;3;0;0;0.41889880952380953;0.38938492063492064;0.38938492063492064
124;0.07692307692307693;0.04195804195804196;0.0;11.005932274307877;0.08641997786139168;0.019734247619306144;0.0018126579385951648;0.0052646629001005685;0.0004287664827612719;12;2;0;0;0.23958333333333331;0.4056547619047619;0.37663690476190476
125;0.1258741258741259;0.11888111888111888;0.0;10.981901514846554;0.08639926545050823;0.01518254386515466;0.0028657402267771746;0.005866350704693337;0.0014008360767715788;15;9;0;0;0.3098214285714286;0.27182539682539686;0.2928571428571428
134;0.0979020979020979;0.06993006993006994;0.006500541711809318;11.122984241600989;0.0861878522411404;0.022569185404589902;0.0022810608401195773;0.006877296590399778;0.000452269020365168;12;4;0;0;0.05;0.4241071428571428;0.4241071428571428
63;0.17482517482517482;0.14685314685314685;0.0;10.966379185974043;0.08657090510058932;0.014872590355325769;0.0028411457011349576;0.0042202354575961954;0.0011907444253953458;18;40;0;0;0.35446428571428573;0.4628645047762695;0.4696637426900585
149;0.16783216783216784;0.13986013986013987;0.0;11.005160472494936;0.08642225075669688;0.015708745659824587;0.0022658332241356433;0.013748632529643085;0.0007902629498444209;19;12;2;0;0.17132936507936508;0.2856737012987013;0.30729617604617604
115;0.0979020979020979;0.07692307692307693;0.0;11.017693832809709;0.08623274598080631;0.024674687849424462;0.001398331650596544;0.022921165871970836;0.00022623912425756841;12;6;0;0;0.041666666666666664;0.2976190476190476;0.32568027210884354
