ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend
39;0.572463768115942;0.5579710144927537;0.004072781127684333;11.957943629346184;0.08828287755347805;0.0074648468120690845;0.016279634354452094;0.008565737239622275;0.0639770154121971;23;1991;50;0
81;0.2608695652173913;0.26811594202898553;0.0;12.066301958480215;0.08822728899249359;0.00908744794067046;0.006893688552414459;0.010329329895017378;0.007007199786817041;19;177;3;0
112;0.3043478260869565;0.3333333333333333;0.0;11.99112768714208;0.08804123584197966;0.007985302910869789;0.007009824469484781;0.015813218593394116;0.006745731656097943;21;224;72;0
60;0.3840579710144928;0.2971014492753623;0.0006347191367819738;12.062123129715573;0.08815827315488076;0.006813390174955045;0.0070510105871379545;0.004334661723306421;0.0072976896203261815;20;430;0;0
57;0.3695652173913044;0.3115942028985507;0.0;12.056160062103979;0.08809793151283375;0.007445121038953687;0.007140274698860395;0.00397816968494136;0.005627632508748652;21;642;0;0
94;0.5217391304347826;0.4710144927536232;0.0;12.085421023588495;0.08803231847759291;0.0050372552370165505;0.006143033614159154;0.004676727269485834;0.007174926480398984;21;1533;0;0
77;0.2898550724637681;0.2898550724637681;0.0;12.052259418393135;0.08815591370779084;0.012029195380796888;0.008375241045812769;0.005283091480118882;0.00980550344312312;19;372;0;0
162;0.2318840579710145;0.2246376811594203;0.0;12.096076714875169;0.08821655412431625;0.009016642003221435;0.004520001395022859;0.0041901969590789475;0.003489944827576885;18;75;32;0
33;0.355072463768116;0.32608695652173914;0.02359039458373003;12.108962847830698;0.08807061364836306;0.006929059485705204;0.008200019046951982;0.005515154651618232;0.010594985932534972;22;471;0;0
152;0.463768115942029;0.4710144927536232;0.0037025282978948477;12.001598478876204;0.08770420918834257;0.008770918491178949;0.013000080092129834;0.008833440947119891;0.011912264888196038;23;1325;26;17
142;0.13043478260869565;0.10869565217391304;0.0;12.070371501409285;0.08598754305020938;0.007679827218958166;0.002189736038580671;0.005064140368661809;0.0010521456690630454;14;11;0;0
117;0.4710144927536232;0.463768115942029;0.004601713741669311;12.088903304332723;0.08802258525641138;0.006577108078758234;0.010926023592801995;0.003813770907576051;0.013277631455964993;21;1014;3;0
30;0.31884057971014496;0.32608695652173914;0.0;12.062352139557376;0.08822571454514501;0.008002538530561928;0.005566264830807372;0.006870080831560847;0.0040004309607641715;19;447;8;0
150;0.3478260869565217;0.3478260869565217;0.0;12.09182712434071;0.0882435819725331;0.005636220202681607;0.004113074758800017;0.004836010115693433;0.0029133995811062297;19;542;0;0
135;0.4057971014492754;0.4130434782608696;0.010155506188511585;12.070502989719586;0.08827902534325456;0.00750947317144529;0.007521778272576347;0.005781686058481626;0.006642412445873899;21;1028;0;0
65;0.3478260869565217;0.32608695652173914;0.0004231460911879826;12.05308992229357;0.0883576091886083;0.007976824902985312;0.008082815550411565;0.004960208204015334;0.005850077941035111;21;236;0;0
91;0.2391304347826087;0.2028985507246377;0.0;12.099846458949914;0.08812876212334368;0.007908965992815957;0.0029130720170286602;0.00491765246831445;0.0015942434144093273;16;80;0;0
73;0.7753623188405797;0.8840579710144928;0.05315772770549032;12.159434951628132;0.08759881932271975;0.0027430986098357355;0.008184814896190124;0.01859005132867681;0.00805615706085595;23;7023;2;0
66;0.2898550724637681;0.13768115942028986;0.006770337459007722;12.089709442974426;0.08665628332266734;0.006150795899348803;0.005561244426498844;0.007289672074161491;0.007536228832826625;17;229;0;0
89;0.7826086956521741;0.9130434782608696;0.0007933989209774674;12.160329931704444;0.08518736545350468;0.0026364559049855303;0.006152030801840542;0.00636199854774475;0.008286258521711122;23;6919;2;0
130;0.3840579710144928;0.9202898550724636;0.03051941182693325;12.04270740991068;0.08641048347292128;0.0024476698238842863;0.0094397724871003;0.0063611644160120155;0.016825741179121653;23;7031;35;0
143;0.31884057971014496;0.31884057971014496;0.0;12.051967609037227;0.08817212774452753;0.009268703163661988;0.006520222955963994;0.006840178649042917;0.0076372739119382515;20;326;0;0
141;0.4057971014492754;0.3115942028985507;0.0014810113191579392;12.016744079077995;0.08836841783909401;0.009188968580203806;0.016752428683108986;0.00761389352929967;0.02116219519862399;23;336;57;0
144;0.18115942028985507;0.14492753623188406;0.0;12.080946533220306;0.08829386036390703;0.011220360036240691;0.0029391607730993147;0.015914861634695313;0.0013456180381319965;19;36;0;0
47;0.5289855072463768;0.5869565217391305;0.025230085687083462;12.068447415226913;0.08820905976449915;0.005723830675448174;0.01086468907565512;0.004605488188291063;0.009321566590059723;23;2513;0;0
82;0.3478260869565217;0.3333333333333333;0.003226488945308368;12.098105869528071;0.08817436590418985;0.007831968481689306;0.00835294540402752;0.004275170748180426;0.006083035409013676;21;483;0;0
78;0.43478260869565216;0.43478260869565216;0.00026446630699248914;12.061794779283455;0.0880653414878412;0.006934807413264604;0.006538576586417962;0.004982650875003383;0.005726646225100002;23;958;7;0
45;0.8333333333333334;0.9130434782608696;0.04998413202158045;12.098111260875488;0.08702242509628426;0.003591825478181328;0.010685114722147634;0.004295782337091515;0.015400042557596234;23;7014;0;0
108;0.4927536231884058;0.5507246376811594;0.0;12.099519999067356;0.0845490454702017;0.004038479235182674;0.0031882518644108003;0.004606952561563815;0.003976202451026347;20;965;0;0
132;0.4565217391304348;0.8840579710144928;0.058076801015550614;12.041947967812545;0.0878681336647173;0.0026224461374805426;0.011274714538032969;0.00865677907983096;0.02208468299247808;23;7025;4;0
102;0.39130434782608703;0.355072463768116;0.0009520787051729607;12.011127518595679;0.08828290923589145;0.008131725033492628;0.0097734071050747;0.009663102348761568;0.01035174745843358;22;482;0;0
44;0.2246376811594203;0.21014492753623187;0.0;12.009214009559619;0.08825407137248416;0.007786303881357334;0.0029447168047296453;0.012390969074241724;0.0015005715483062624;18;103;0;0
166;0.6231884057971014;0.572463768115942;0.08632180260234845;12.05875681112618;0.08818865002712363;0.006061376759072425;0.03193198628424228;0.007702310602773447;0.05453249894289229;23;2096;11;2
123;0.2028985507246377;0.18115942028985507;0.0;12.056296393341682;0.08828629211645637;0.013575317396558621;0.004399892981125535;0.022281244599823356;0.002569583620423227;17;78;0;0
84;0.2028985507246377;0.18840579710144928;0.0;12.07543682583333;0.08818000186171844;0.01005422037102663;0.0054551451696029495;0.020373182057812928;0.0027785058689166037;16;60;0;0
107;0.3840579710144928;0.37681159420289856;0.013276208611022956;12.018821469994814;0.08819236084232683;0.007003912369709915;0.013701913941406813;0.011235705658670674;0.024612106719568462;23;377;4;0
35;0.3478260869565217;0.31884057971014496;0.012853062519834972;12.059546293780818;0.08845574446914059;0.008047596899503991;0.015938563617084997;0.005104887733557488;0.014249013801925484;17;214;11;0
116;0.18840579710144928;0.16666666666666666;0.0;12.100718210033634;0.08825554694768498;0.009855242924561995;0.002542645889403231;0.016870425965525387;0.0013229131099632696;17;66;1;0
83;0.5;0.4855072463768116;0.008410028562361154;12.031177967049146;0.08846796049784977;0.006208469752339423;0.013599222970254529;0.005416374059736204;0.01152929064749265;23;1350;0;0
95;0.355072463768116;0.3333333333333333;0.0;12.015481021086064;0.08812784875369818;0.007323258778491872;0.008965028403824833;0.01053718687489058;0.0225968481330591;20;330;37;0
64;0.3695652173913044;0.3333333333333333;0.00121654501216545;12.066062466881107;0.08823345796340434;0.007997078802545219;0.0100122780196679;0.004329025046359787;0.0075425225730047785;20;678;0;0
118;0.34057971014492755;0.3985507246376812;0.03067809161112874;12.024400367793552;0.08840522585813301;0.006377931612726089;0.006616876322816847;0.004519332884405765;0.0040377263644562345;22;791;0;0
147;0.17391304347826084;0.18115942028985507;0.0;12.09429833236285;0.08800052885161923;0.01124423516739495;0.0021881627536773345;0.005046802398772932;0.0012243001404773429;17;39;3;0
127;0.2028985507246377;0.17391304347826084;0.0;12.096186896751554;0.08857217426817804;0.010571984307669523;0.007928847494054769;0.004701892726834186;0.0036663379048579663;16;63;0;0
137;0.32608695652173914;0.26811594202898553;0.0;12.109189852341295;0.08814750633771963;0.008488471969433175;0.004067424806337234;0.009685292585716095;0.003486493063929834;21;319;0;0
126;0.3478260869565217;0.3478260869565217;0.00026446630699248914;12.101401494127192;0.08764849349750149;0.006832633797677327;0.006218195062689396;0.005052207290811397;0.005551751747751859;21;375;0;0
27;0.26811594202898553;0.2246376811594203;0.0;12.061722677502381;0.08823774455633804;0.009710068081182941;0.004576713950240925;0.00458925287863228;0.0031540694175051496;21;116;0;0
80;0.32608695652173914;0.32608695652173914;0.00031735956839098697;12.0004824815355;0.08835989052010773;0.007963782702420241;0.009825728425516813;0.005958259149926354;0.005288226715910336;20;485;0;0
69;0.4130434782608696;0.3695652173913044;0.00851581508515815;12.043872042414513;0.08836198901542779;0.009735543239242049;0.017285063260920795;0.013089898214035804;0.01325345704429128;23;739;0;0
86;0.3115942028985507;0.34057971014492755;0.018830001057865225;12.088766432161089;0.08842353014995467;0.008352066695096468;0.010621077844827716;0.01039638634922727;0.006845138079743507;23;514;17;15
36;0.4130434782608696;0.4420289855072464;0.018882894319263724;11.961658904076286;0.08827545029198097;0.007414792802989123;0.012054231795751649;0.010145840023937869;0.01451293979197465;23;1567;14;0
85;0.4130434782608696;0.4855072463768116;0.0069290172432032145;11.996646343066098;0.0883685088408761;0.0064454398766271214;0.013228723516333741;0.007347357000978077;0.01014848362962521;23;1806;11;1
55;0.43478260869565216;0.42028985507246375;0.010102612927113085;12.030858495905695;0.08827641998648389;0.006756250694622952;0.010861636249578241;0.010206353857926415;0.010331350531911945;21;970;0;0
18;0.2971014492753623;0.3695652173913044;0.03580873796678303;12.074299242551355;0.08846633636217417;0.00453768317997451;0.0046453102486624966;0.004403912735800468;0.002642406557368663;18;520;0;0
163;0.34057971014492755;0.3043478260869565;0.00026446630699248914;12.016070721092891;0.08845746642117862;0.008372289271113742;0.007764281329465866;0.004402588825675589;0.004833157218567707;22;758;5;0
110;0.2971014492753623;0.2753623188405797;0.006717444197609225;12.043104940165849;0.08816216174511142;0.009077928369274615;0.007263857409848133;0.005518119213913625;0.004092972373583898;18;213;0;0
14;0.3333333333333333;0.2971014492753623;0.0014810113191579392;12.04904453794467;0.08843447968437952;0.0071618166387149235;0.006783958121645752;0.005102821589689857;0.0038507235276390404;20;480;0;0
54;0.34057971014492755;0.3115942028985507;0.009362107267534116;12.04303224180308;0.0882791175381563;0.008260129696903058;0.0095560274300149;0.01696975582473094;0.006774555174059825;21;470;0;0
128;0.32608695652173914;0.34057971014492755;0.018406854966677245;12.037933716867814;0.08834094914185363;0.007911480824629459;0.0122252085194976;0.011314864461909484;0.007922977755797953;23;265;2;0
153;0.2826086956521739;0.31884057971014496;0.008092668993970167;12.080178121606329;0.08836367493198359;0.008896337847063599;0.004311814347721272;0.007838322007808455;0.0025108933603876834;22;571;33;2
113;0.2826086956521739;0.2246376811594203;0.0;12.076733612405524;0.08827444409205427;0.007835800404662033;0.00442935042400141;0.003727682661402769;0.0030045153320689554;20;137;0;0
121;0.42028985507246375;0.37681159420289856;0.00010578652279699566;12.075820251741412;0.08832431701714595;0.008536609395222083;0.008805994667386909;0.0059769420090177786;0.008078791032242905;23;839;3;5
3;0.3623188405797101;0.2971014492753623;0.0;12.045638645626195;0.08823582624463869;0.008484259704081974;0.006851050506428242;0.007895526570881755;0.006019164491798705;23;458;0;0
58;0.2753623188405797;0.2536231884057971;0.0;12.067444108555248;0.08827239358024784;0.01039801074411168;0.004738070671392893;0.005911298301993311;0.006615105653097631;18;193;0;0
119;0.3985507246376812;0.3840579710144928;0.00015867978419549348;12.048658989727787;0.08817169997561956;0.007571856952389764;0.009488398367277058;0.0044555484986296785;0.008033297840083236;21;706;3;0
8;0.39130434782608703;0.4492753623188406;0.012482809690045487;12.041894924066426;0.08833009607295485;0.0068141879385483824;0.011205990193821009;0.009080071963570916;0.01598261276468589;23;1020;14;1
155;0.32608695652173914;0.2898550724637681;0.00031735956839098697;12.071557698173173;0.0883449616022647;0.008054404241774466;0.007611330396215019;0.01765402571465637;0.005450192089343732;23;476;24;0
103;0.39130434782608703;0.4782608695652174;0.015497725589759863;12.038550171734883;0.08826102315277917;0.006019826799049434;0.013234540361587235;0.008974883668195512;0.009910717622883305;23;1361;9;0
151;0.2318840579710145;0.2536231884057971;0.0;12.087569651471783;0.08793771802180685;0.008877576849678841;0.0019044388610749106;0.003530910205304883;0.0008246081618326023;19;213;2;0
13;0.2971014492753623;0.3043478260869565;0.005077753094255792;12.016818781407936;0.08849581418795882;0.006452164675341495;0.007498865464136739;0.00591456600892425;0.004029541895092225;20;223;0;0
67;0.26811594202898553;0.2391304347826087;0.0;12.00386094165198;0.08831861723498573;0.0107644161663939;0.0038423918562969523;0.004150936136425163;0.0028859329406689003;20;214;0;0
156;0.5;0.4927536231884058;0.0002115730455939913;12.01693612881624;0.08828942891511801;0.007052440381823182;0.006345258902337486;0.00578246951581907;0.005551646990828048;23;1719;51;0
104;0.13043478260869565;0.11594202898550725;0.0;12.111517698331534;0.0881065948852246;0.018093478660006733;0.0017003320124599165;0.006334925751574819;0.0006837859303284638;14;16;0;0
56;0.37681159420289856;0.3333333333333333;0.0;12.063455836993866;0.08792643296913204;0.008240531934555345;0.006187935569297668;0.00824920568154287;0.0058638173496246;21;707;0;0
52;0.4855072463768116;0.5;0.04189146302761028;12.027618366774409;0.08825272849487381;0.005758892006050539;0.018516052721422482;0.004335542898882497;0.016149538989173037;22;1791;6;0
98;0.3478260869565217;0.3043478260869565;0.0013752247963609435;12.048803795355408;0.08826645986705138;0.009418303704362727;0.008986069751084626;0.003214667521900979;0.007866694035880903;21;589;1;0
74;0.15942028985507248;0.13768115942028986;0.00608272506082725;12.080601511876061;0.0885911309382258;0.010129603585039318;0.012879348429697521;0.005052419244528121;0.006841087817026126;14;27;33;0
72;0.3478260869565217;0.31884057971014496;0.0;12.08887530953536;0.08780547386670094;0.009570713455334171;0.004958533034018507;0.0033803831185004623;0.0046323683822150465;21;389;0;0
140;0.13043478260869565;0.11594202898550725;0.0;12.0871008210902;0.0882947946912416;0.016561775069509756;0.0023079810543718553;0.021226219323994263;0.003970842977159914;15;14;12;0
145;0.2753623188405797;0.2536231884057971;0.0;12.128763891389534;0.08807401940891353;0.01114102272683749;0.0018038740071477067;0.005098418752482273;0.0007214868404549972;20;147;0;0
50;0.2536231884057971;0.2536231884057971;0.0;11.99284692321255;0.08791588018327194;0.012233485431035498;0.0060147449161567605;0.009069919094969882;0.008492231374551528;20;65;2;0
92;0.17391304347826084;0.13768115942028986;0.0;12.044613449012873;0.08761831823923108;0.011182547542979622;0.005020409526327486;0.003394392909697516;0.00718669187568952;16;34;0;0
61;0.3840579710144928;0.3478260869565217;0.006770337459007722;12.050504929150481;0.08830018643731777;0.007876406926987779;0.005819922314061604;0.0047802627750503;0.00833475328201789;21;595;1;0
165;0.2028985507246377;0.17391304347826084;0.0;12.096879782285965;0.08784757785988086;0.009668242446928852;0.00384816873655565;0.00422533588401264;0.00278512576527508;16;39;0;0
88;0.18840579710144928;0.18840579710144928;0.0;12.064185992644632;0.0871844222623854;0.010837695645841748;0.005986968773037327;0.0029226432758977104;0.0068644704251278;16;32;0;0
16;0.15217391304347827;0.13768115942028986;0.0;12.114861181464756;0.08818619516202268;0.013829201046201813;0.00250851772973083;0.02084298746464563;0.0027802232582305954;15;33;35;0
157;0.10144927536231883;0.07246376811594203;0.0;12.078235885766356;0.08819314865787316;0.018571318284786212;0.0020234944696071754;0.02221690411698933;0.0009330837187844302;14;3;40;0
28;0.16666666666666666;0.15942028985507248;0.0;12.08752192742924;0.08814062230103505;0.014714294121588088;0.002229378314652085;0.01343839761163451;0.0011370390228073821;17;40;3;0
22;0.42028985507246375;0.43478260869565216;0.0;12.070484537582242;0.0878205592284447;0.0073977399535911145;0.004247418576857189;0.005014877092160682;0.002956366142336207;21;1538;0;0
164;0.21739130434782608;0.8840579710144928;0.0;12.101999477457097;0.08592885019330679;0.003583472627705058;0.001996017858497809;0.005847034341758138;0.0009559680245407355;23;7023;0;0
101;0.6521739130434783;0.7246376811594203;0.00031735956839098697;12.125423053408813;0.08828663754813312;0.003825458316317407;0.005365008169648104;0.004452337449382964;0.0051521652133212845;23;5045;1;0
154;0.3478260869565217;0.26811594202898553;0.0;12.08103227077654;0.08844890267842412;0.00854761243139981;0.007140806544084267;0.004932998998166439;0.0038079300595734843;22;512;0;0
109;0.12318840579710146;0.08695652173913042;0.0;12.126666313548874;0.08781629169405293;0.02091907352756797;0.001464025839770549;0.004352694694071907;0.00028451346280165043;16;4;0;0
15;0.10869565217391304;0.08695652173913042;0.0;12.102246649205187;0.08801928316436554;0.020169287323663198;0.0017399037455210092;0.0058981890825920156;0.00045930950990975556;14;3;0;0
124;0.07971014492753624;0.043478260869565216;0.0;12.092270906632075;0.08807057578645477;0.01977566409130568;0.0018639955748434188;0.005667432361287889;0.0004580048792617909;12;2;0;0
125;0.13043478260869565;0.12318840579710146;0.0;12.063088850671114;0.0880536836486123;0.015201290339198656;0.0029221949065644497;0.006459827629518569;0.0014347501481771269;15;9;0;0
134;0.10144927536231883;0.07246376811594203;0.006770337459007722;12.23958328085479;0.0878342451932824;0.02261222627704994;0.002361378911867893;0.007294391597587218;0.000494261955822124;12;4;0;0
63;0.18115942028985507;0.15217391304347827;0.0;12.043923789668643;0.08822691015065873;0.014886235751417691;0.0028974435660017576;0.00463348335549981;0.001307050068988875;18;40;0;0
149;0.17391304347826084;0.14492753623188406;0.0;12.092077753973086;0.08807663228913283;0.015728870586563082;0.0022978944217047536;0.014759750175910332;0.0008264147885761106;19;12;2;0
68;0.021739130434782608;0.007246376811594203;0.0;13.28676166408616;0.08804467512877305;0.0263515674465774;0.0011925162550202456;0.0167000697672845;3.0528017310037514e-05;5;1;19;8
96;0.0;0.028985507246376805;0.0;0.0;0.08795824983286722;0.025467345011530848;0.0011568971450311187;0.009970730036053366;0.0;4;2;34;14
99;0.0;0.014492753623188406;0.0;0.0;0.08822835595809267;0.0;0.0011568971450311187;0.010391104335085223;0.0;2;2;34;15
122;0.0;0.007246376811594203;0.0;0.0;0.08793743806943695;0.0;0.0011568971450311187;0.00022938570894265626;0.0;2;1;31;13
114;0.0;0.007246376811594203;0.0;0.0;0.08840195034476858;0.0;0.0011568971450311187;0.003868137670595579;0.0;2;1;25;8
70;0.0;0.007246376811594203;0.0;0.0;0.08651600166362987;0.0;0.0011568971450311187;0.007808783426267635;0.0;2;1;23;16
5;0.0;0.007246376811594203;0.0;0.0;0.08837508266657748;0.0;0.0011568971450311187;0.00673541822066165;0.0;2;1;31;11
9;0.0;0.007246376811594203;0.0;0.0;0.08843094682908524;0.0;0.0011568971450311187;0.00741748968658802;0.0;2;1;20;11
42;0.15217391304347827;0.10869565217391304;0.0;12.100307808382961;0.08732657394280231;0.015166974697535085;0.0017725603954542712;0.004559774394408121;0.0007497642793486831;14;14;0;0
40;0.0;0.007246376811594203;0.0;0.0;0.08676754144019534;0.0;0.0011568971450311187;0.003497544517049853;0.0;2;1;19;7
34;0.1956521739130435;0.21739130434782608;0.0;12.102184652164665;0.08822404858953029;0.01263040174150925;0.0019146083066119523;0.0038704017306444368;0.0007157174918325793;20;109;0;0
76;0.0;0.007246376811594203;0.0;0.0;0.08817330380806535;0.0;0.0011568971450311187;0.00491710586004851;0.0;2;1;7;0
131;0.0;0.007246376811594203;0.0;0.0;0.08829288176218593;0.0;0.0011568971450311187;0.011422415749255649;0.0;2;1;6;1
