f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.0476;0.9;work_at_weekend;2;0.9;[1, 2]
0.2824;0.9;neighborhood_variability_sender;2;0.9;[1, 2]
0.4333;0.9;neighborhood_variability_recipient;2;0.9;[1, 2]
0.1581;0.9;neighborhood_variability_all;2;0.9;[1, 2]
0.3056;0.9;in_degree;2;0.99;[1, 2]
0.3056;0.9;out_degree;2;0.99;[1, 2]
0.3056;0.9;betweenness;2;0.99;[1, 2]
0.0476;0.9;closeness;2;0.99;[1, 2]
0.0476;0.9;eigenvector;2;0.99;[1, 2]
0.0476;0.9;clustering_coeff;2;0.99;[1, 2]
0.3056;0.9;pagerank;2;0.99;[1, 2]
0.2035;0.9;hubs;2;0.99;[1, 2]
0.3056;0.9;authorities;2;0.99;[1, 2]
0.3056;0.9;max_clique;2;0.99;[1, 2]
0.3056;0.9;cliques_count;2;0.99;[1, 2]
0.0952;0.9;overtime;2;0.99;[1, 2]
0.0476;0.9;work_at_weekend;2;0.99;[1, 2]
0.2824;0.9;neighborhood_variability_sender;2;0.99;[1, 2]
0.4333;0.9;neighborhood_variability_recipient;2;0.99;[1, 2]
0.1581;0.9;neighborhood_variability_all;2;0.99;[1, 2]
0.2899;0.9;in_degree;3;0.7;[1, 2]
0.2899;0.9;out_degree;3;0.7;[1, 2]
0.3056;0.9;betweenness;3;0.7;[1, 2]
0.3056;0.9;closeness;3;0.7;[1, 2]
0.3056;0.9;eigenvector;3;0.7;[1, 2]
0.3056;0.9;clustering_coeff;3;0.7;[1, 2]
0.2899;0.9;pagerank;3;0.7;[1, 2]
0.2035;0.9;hubs;3;0.7;[1, 2]
0.2899;0.9;authorities;3;0.7;[1, 2]
0.2899;0.9;max_clique;3;0.7;[1, 2]
0.2899;0.9;cliques_count;3;0.7;[1, 2]
0.3056;0.9;overtime;3;0.7;[1, 2]
0.6522;0.9;work_at_weekend;3;0.7;[1, 2]
0.2444;0.9;neighborhood_variability_sender;3;0.7;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;3;0.7;[1, 2]
0.1068;0.9;neighborhood_variability_all;3;0.7;[1, 2]
0.2899;0.9;in_degree;3;0.8;[1, 2]
0.2899;0.9;out_degree;3;0.8;[1, 2]
0.3056;0.9;betweenness;3;0.8;[1, 2]
0.0476;0.9;closeness;3;0.8;[1, 2]
0.0476;0.9;eigenvector;3;0.8;[1, 2]
0.3056;0.9;clustering_coeff;3;0.8;[1, 2]
0.2899;0.9;pagerank;3;0.8;[1, 2]
0.2035;0.9;hubs;3;0.8;[1, 2]
0.2899;0.9;authorities;3;0.8;[1, 2]
0.2899;0.9;max_clique;3;0.8;[1, 2]
0.2899;0.9;cliques_count;3;0.8;[1, 2]
0.0952;0.9;overtime;3;0.8;[1, 2]
0.6522;0.9;work_at_weekend;3;0.8;[1, 2]
0.2444;0.9;neighborhood_variability_sender;3;0.8;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;3;0.8;[1, 2]
0.1068;0.9;neighborhood_variability_all;3;0.8;[1, 2]
0.2899;0.9;in_degree;3;0.9;[1, 2]
0.2899;0.9;out_degree;3;0.9;[1, 2]
0.3056;0.9;betweenness;3;0.9;[1, 2]
0.0476;0.9;closeness;3;0.9;[1, 2]
0.0476;0.9;eigenvector;3;0.9;[1, 2]
0.0476;0.9;clustering_coeff;3;0.9;[1, 2]
0.2899;0.9;pagerank;3;0.9;[1, 2]
0.2035;0.9;hubs;3;0.9;[1, 2]
0.2899;0.9;authorities;3;0.9;[1, 2]
0.2899;0.9;max_clique;3;0.9;[1, 2]
0.2899;0.9;cliques_count;3;0.9;[1, 2]
0.0952;0.9;overtime;3;0.9;[1, 2]
0.0476;0.9;work_at_weekend;3;0.9;[1, 2]
0.2444;0.9;neighborhood_variability_sender;3;0.9;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;3;0.9;[1, 2]
0.1068;0.9;neighborhood_variability_all;3;0.9;[1, 2]
0.2899;0.9;in_degree;3;0.99;[1, 2]
0.2899;0.9;out_degree;3;0.99;[1, 2]
0.3056;0.9;betweenness;3;0.99;[1, 2]
0.0476;0.9;closeness;3;0.99;[1, 2]
0.0476;0.9;eigenvector;3;0.99;[1, 2]
0.0476;0.9;clustering_coeff;3;0.99;[1, 2]
0.2899;0.9;pagerank;3;0.99;[1, 2]
0.2035;0.9;hubs;3;0.99;[1, 2]
0.2899;0.9;authorities;3;0.99;[1, 2]
0.2899;0.9;max_clique;3;0.99;[1, 2]
0.2899;0.9;cliques_count;3;0.99;[1, 2]
0.0952;0.9;overtime;3;0.99;[1, 2]
0.0476;0.9;work_at_weekend;3;0.99;[1, 2]
0.2444;0.9;neighborhood_variability_sender;3;0.99;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;3;0.99;[1, 2]
0.1068;0.9;neighborhood_variability_all;3;0.99;[1, 2]
0.5079;0.9;in_degree;4;0.7;[1, 2]
0.5079;0.9;out_degree;4;0.7;[1, 2]
0.6522;0.9;betweenness;4;0.7;[1, 2]
0.3056;0.9;closeness;4;0.7;[1, 2]
0.3056;0.9;eigenvector;4;0.7;[1, 2]
0.3056;0.9;clustering_coeff;4;0.7;[1, 2]
0.4841;0.9;pagerank;4;0.7;[1, 2]
0.2035;0.9;hubs;4;0.7;[1, 2]
0.4667;0.9;authorities;4;0.7;[1, 2]
0.5079;0.9;max_clique;4;0.7;[1, 2]
0.5079;0.9;cliques_count;4;0.7;[1, 2]
0.2444;0.9;overtime;4;0.7;[1, 2]
0.6522;0.9;work_at_weekend;4;0.7;[1, 2]
0.3918;0.9;neighborhood_variability_sender;4;0.7;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;4;0.7;[1, 2]
0.2035;0.9;neighborhood_variability_all;4;0.7;[1, 2]
0.5079;0.9;in_degree;4;0.8;[1, 2]
0.5079;0.9;out_degree;4;0.8;[1, 2]
0.6522;0.9;betweenness;4;0.8;[1, 2]
0.2824;0.9;closeness;4;0.8;[1, 2]
0.0476;0.9;eigenvector;4;0.8;[1, 2]
0.3056;0.9;clustering_coeff;4;0.8;[1, 2]
0.4841;0.9;pagerank;4;0.8;[1, 2]
0.2035;0.9;hubs;4;0.8;[1, 2]
0.4667;0.9;authorities;4;0.8;[1, 2]
0.5079;0.9;max_clique;4;0.8;[1, 2]
0.5079;0.9;cliques_count;4;0.8;[1, 2]
0.2444;0.9;overtime;4;0.8;[1, 2]
0.6522;0.9;work_at_weekend;4;0.8;[1, 2]
0.3918;0.9;neighborhood_variability_sender;4;0.8;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;4;0.8;[1, 2]
0.2035;0.9;neighborhood_variability_all;4;0.8;[1, 2]
0.5079;0.9;in_degree;4;0.9;[1, 2]
0.5079;0.9;out_degree;4;0.9;[1, 2]
0.6522;0.9;betweenness;4;0.9;[1, 2]
0.2824;0.9;closeness;4;0.9;[1, 2]
0.0476;0.9;eigenvector;4;0.9;[1, 2]
0.0476;0.9;clustering_coeff;4;0.9;[1, 2]
0.4841;0.9;pagerank;4;0.9;[1, 2]
0.2035;0.9;hubs;4;0.9;[1, 2]
0.4667;0.9;authorities;4;0.9;[1, 2]
0.5079;0.9;max_clique;4;0.9;[1, 2]
0.5079;0.9;cliques_count;4;0.9;[1, 2]
0.2444;0.9;overtime;4;0.9;[1, 2]
0.0476;0.9;work_at_weekend;4;0.9;[1, 2]
0.3918;0.9;neighborhood_variability_sender;4;0.9;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;4;0.9;[1, 2]
0.2035;0.9;neighborhood_variability_all;4;0.9;[1, 2]
0.5079;0.9;in_degree;4;0.99;[1, 2]
0.5079;0.9;out_degree;4;0.99;[1, 2]
0.6522;0.9;betweenness;4;0.99;[1, 2]
0.2824;0.9;closeness;4;0.99;[1, 2]
0.0476;0.9;eigenvector;4;0.99;[1, 2]
0.0476;0.9;clustering_coeff;4;0.99;[1, 2]
0.4841;0.9;pagerank;4;0.99;[1, 2]
0.2035;0.9;hubs;4;0.99;[1, 2]
0.4667;0.9;authorities;4;0.99;[1, 2]
0.5079;0.9;max_clique;4;0.99;[1, 2]
0.5079;0.9;cliques_count;4;0.99;[1, 2]
0.2444;0.9;overtime;4;0.99;[1, 2]
0.0476;0.9;work_at_weekend;4;0.99;[1, 2]
0.3918;0.9;neighborhood_variability_sender;4;0.99;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;4;0.99;[1, 2]
0.2035;0.9;neighborhood_variability_all;4;0.99;[1, 2]
0.4667;0.9;in_degree;5;0.7;[1, 2]
0.4667;0.9;out_degree;5;0.7;[1, 2]
0.5397;0.9;betweenness;5;0.7;[1, 2]
0.2444;0.9;closeness;5;0.7;[1, 2]
0.0476;0.9;eigenvector;5;0.7;[1, 2]
0.3056;0.9;clustering_coeff;5;0.7;[1, 2]
0.4841;0.9;pagerank;5;0.7;[1, 2]
0.2444;0.9;hubs;5;0.7;[1, 2]
0.4667;0.9;authorities;5;0.7;[1, 2]
0.4667;0.9;max_clique;5;0.7;[1, 2]
0.4667;0.9;cliques_count;5;0.7;[1, 2]
0.5556;0.9;overtime;5;0.7;[1, 2]
0.6522;0.9;work_at_weekend;5;0.7;[1, 2]
0.3545;0.9;neighborhood_variability_sender;5;0.7;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;5;0.7;[1, 2]
0.2035;0.9;neighborhood_variability_all;5;0.7;[1, 2]
0.4667;0.9;in_degree;5;0.8;[1, 2]
0.4667;0.9;out_degree;5;0.8;[1, 2]
0.2035;0.9;betweenness;5;0.8;[1, 2]
0.2444;0.9;closeness;5;0.8;[1, 2]
0.0476;0.9;eigenvector;5;0.8;[1, 2]
0.3056;0.9;clustering_coeff;5;0.8;[1, 2]
0.4841;0.9;pagerank;5;0.8;[1, 2]
0.2444;0.9;hubs;5;0.8;[1, 2]
0.4667;0.9;authorities;5;0.8;[1, 2]
0.4667;0.9;max_clique;5;0.8;[1, 2]
0.4667;0.9;cliques_count;5;0.8;[1, 2]
0.2444;0.9;overtime;5;0.8;[1, 2]
0.6522;0.9;work_at_weekend;5;0.8;[1, 2]
0.3545;0.9;neighborhood_variability_sender;5;0.8;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;5;0.8;[1, 2]
0.2035;0.9;neighborhood_variability_all;5;0.8;[1, 2]
0.4667;0.9;in_degree;5;0.9;[1, 2]
0.4667;0.9;out_degree;5;0.9;[1, 2]
0.2035;0.9;betweenness;5;0.9;[1, 2]
0.2444;0.9;closeness;5;0.9;[1, 2]
0.0476;0.9;eigenvector;5;0.9;[1, 2]
0.0476;0.9;clustering_coeff;5;0.9;[1, 2]
0.4841;0.9;pagerank;5;0.9;[1, 2]
0.2444;0.9;hubs;5;0.9;[1, 2]
0.4667;0.9;authorities;5;0.9;[1, 2]
0.4667;0.9;max_clique;5;0.9;[1, 2]
0.4667;0.9;cliques_count;5;0.9;[1, 2]
0.2444;0.9;overtime;5;0.9;[1, 2]
0.0476;0.9;work_at_weekend;5;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_sender;5;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;5;0.9;[1, 2]
0.2035;0.9;neighborhood_variability_all;5;0.9;[1, 2]
0.4667;0.9;in_degree;5;0.99;[1, 2]
0.4667;0.9;out_degree;5;0.99;[1, 2]
0.2035;0.9;betweenness;5;0.99;[1, 2]
0.2444;0.9;closeness;5;0.99;[1, 2]
0.0476;0.9;eigenvector;5;0.99;[1, 2]
0.0476;0.9;clustering_coeff;5;0.99;[1, 2]
0.4841;0.9;pagerank;5;0.99;[1, 2]
0.2444;0.9;hubs;5;0.99;[1, 2]
0.4667;0.9;authorities;5;0.99;[1, 2]
0.4667;0.9;max_clique;5;0.99;[1, 2]
0.4667;0.9;cliques_count;5;0.99;[1, 2]
0.2444;0.9;overtime;5;0.99;[1, 2]
0.0476;0.9;work_at_weekend;5;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_sender;5;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;5;0.99;[1, 2]
0.2035;0.9;neighborhood_variability_all;5;0.99;[1, 2]
0.4667;0.9;in_degree;6;0.7;[1, 2]
0.4667;0.9;out_degree;6;0.7;[1, 2]
0.4667;0.9;betweenness;6;0.7;[1, 2]
0.3186;0.9;closeness;6;0.7;[1, 2]
0.6364;0.9;eigenvector;6;0.7;[1, 2]
0.3056;0.9;clustering_coeff;6;0.7;[1, 2]
0.4841;0.9;pagerank;6;0.7;[1, 2]
0.5556;0.9;hubs;6;0.7;[1, 2]
0.4667;0.9;authorities;6;0.7;[1, 2]
0.4667;0.9;max_clique;6;0.7;[1, 2]
0.4667;0.9;cliques_count;6;0.7;[1, 2]
0.4333;0.9;overtime;6;0.7;[1, 2]
0.5253;0.9;work_at_weekend;6;0.7;[1, 2]
0.4140;0.9;neighborhood_variability_sender;6;0.7;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;6;0.7;[1, 2]
0.4140;0.9;neighborhood_variability_all;6;0.7;[1, 2]
0.4667;0.9;in_degree;6;0.8;[1, 2]
0.4667;0.9;out_degree;6;0.8;[1, 2]
0.4667;0.9;betweenness;6;0.8;[1, 2]
0.3186;0.9;closeness;6;0.8;[1, 2]
0.1068;0.9;eigenvector;6;0.8;[1, 2]
0.3056;0.9;clustering_coeff;6;0.8;[1, 2]
0.4841;0.9;pagerank;6;0.8;[1, 2]
0.5556;0.9;hubs;6;0.8;[1, 2]
0.4667;0.9;authorities;6;0.8;[1, 2]
0.4667;0.9;max_clique;6;0.8;[1, 2]
0.4667;0.9;cliques_count;6;0.8;[1, 2]
0.3545;0.9;overtime;6;0.8;[1, 2]
0.5253;0.9;work_at_weekend;6;0.8;[1, 2]
0.4140;0.9;neighborhood_variability_sender;6;0.8;[1, 2]
0.3918;0.9;neighborhood_variability_recipient;6;0.8;[1, 2]
0.4140;0.9;neighborhood_variability_all;6;0.8;[1, 2]
0.4667;0.9;in_degree;6;0.9;[1, 2]
0.4667;0.9;out_degree;6;0.9;[1, 2]
0.2035;0.9;betweenness;6;0.9;[1, 2]
0.3186;0.9;closeness;6;0.9;[1, 2]
0.1068;0.9;eigenvector;6;0.9;[1, 2]
0.0476;0.9;clustering_coeff;6;0.9;[1, 2]
0.4841;0.9;pagerank;6;0.9;[1, 2]
0.2444;0.9;hubs;6;0.9;[1, 2]
0.4667;0.9;authorities;6;0.9;[1, 2]
0.4667;0.9;max_clique;6;0.9;[1, 2]
0.4667;0.9;cliques_count;6;0.9;[1, 2]
0.3545;0.9;overtime;6;0.9;[1, 2]
0.1068;0.9;work_at_weekend;6;0.9;[1, 2]
0.4140;0.9;neighborhood_variability_sender;6;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;6;0.9;[1, 2]
0.4140;0.9;neighborhood_variability_all;6;0.9;[1, 2]
0.4667;0.9;in_degree;6;0.99;[1, 2]
0.4667;0.9;out_degree;6;0.99;[1, 2]
0.2035;0.9;betweenness;6;0.99;[1, 2]
0.3186;0.9;closeness;6;0.99;[1, 2]
0.1068;0.9;eigenvector;6;0.99;[1, 2]
0.0476;0.9;clustering_coeff;6;0.99;[1, 2]
0.4841;0.9;pagerank;6;0.99;[1, 2]
0.2444;0.9;hubs;6;0.99;[1, 2]
0.4667;0.9;authorities;6;0.99;[1, 2]
0.4667;0.9;max_clique;6;0.99;[1, 2]
0.4667;0.9;cliques_count;6;0.99;[1, 2]
0.3545;0.9;overtime;6;0.99;[1, 2]
0.1068;0.9;work_at_weekend;6;0.99;[1, 2]
0.4140;0.9;neighborhood_variability_sender;6;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;6;0.99;[1, 2]
0.4140;0.9;neighborhood_variability_all;6;0.99;[1, 2]
0.4667;0.9;in_degree;7;0.7;[1, 2]
0.4667;0.9;out_degree;7;0.7;[1, 2]
0.4474;0.9;betweenness;7;0.7;[1, 2]
0.3186;0.9;closeness;7;0.7;[1, 2]
0.2444;0.9;eigenvector;7;0.7;[1, 2]
0.5556;0.9;clustering_coeff;7;0.7;[1, 2]
0.4841;0.9;pagerank;7;0.7;[1, 2]
0.2444;0.9;hubs;7;0.7;[1, 2]
0.4667;0.9;authorities;7;0.7;[1, 2]
0.4667;0.9;max_clique;7;0.7;[1, 2]
0.4667;0.9;cliques_count;7;0.7;[1, 2]
0.3186;0.9;overtime;7;0.7;[1, 2]
0.8730;0.9;work_at_weekend;7;0.7;[1, 2]
0.3545;0.9;neighborhood_variability_sender;7;0.7;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;7;0.7;[1, 2]
0.2824;0.9;neighborhood_variability_all;7;0.7;[1, 2]
0.4667;0.9;in_degree;7;0.8;[1, 2]
0.4667;0.9;out_degree;7;0.8;[1, 2]
0.1162;0.9;betweenness;7;0.8;[1, 2]
0.3186;0.9;closeness;7;0.8;[1, 2]
0.2444;0.9;eigenvector;7;0.8;[1, 2]
0.5556;0.9;clustering_coeff;7;0.8;[1, 2]
0.4841;0.9;pagerank;7;0.8;[1, 2]
0.2444;0.9;hubs;7;0.8;[1, 2]
0.4667;0.9;authorities;7;0.8;[1, 2]
0.4667;0.9;max_clique;7;0.8;[1, 2]
0.4667;0.9;cliques_count;7;0.8;[1, 2]
0.3186;0.9;overtime;7;0.8;[1, 2]
0.2035;0.9;work_at_weekend;7;0.8;[1, 2]
0.3545;0.9;neighborhood_variability_sender;7;0.8;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;7;0.8;[1, 2]
0.2824;0.9;neighborhood_variability_all;7;0.8;[1, 2]
0.4667;0.9;in_degree;7;0.9;[1, 2]
0.4667;0.9;out_degree;7;0.9;[1, 2]
0.1162;0.9;betweenness;7;0.9;[1, 2]
0.3186;0.9;closeness;7;0.9;[1, 2]
0.2444;0.9;eigenvector;7;0.9;[1, 2]
0.5556;0.9;clustering_coeff;7;0.9;[1, 2]
0.4841;0.9;pagerank;7;0.9;[1, 2]
0.2444;0.9;hubs;7;0.9;[1, 2]
0.4667;0.9;authorities;7;0.9;[1, 2]
0.4667;0.9;max_clique;7;0.9;[1, 2]
0.4667;0.9;cliques_count;7;0.9;[1, 2]
0.2824;0.9;overtime;7;0.9;[1, 2]
0.2035;0.9;work_at_weekend;7;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_sender;7;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;7;0.9;[1, 2]
0.2824;0.9;neighborhood_variability_all;7;0.9;[1, 2]
0.4667;0.9;in_degree;7;0.99;[1, 2]
0.4667;0.9;out_degree;7;0.99;[1, 2]
0.1162;0.9;betweenness;7;0.99;[1, 2]
0.3186;0.9;closeness;7;0.99;[1, 2]
0.2444;0.9;eigenvector;7;0.99;[1, 2]
0.5556;0.9;clustering_coeff;7;0.99;[1, 2]
0.4841;0.9;pagerank;7;0.99;[1, 2]
0.2444;0.9;hubs;7;0.99;[1, 2]
0.4667;0.9;authorities;7;0.99;[1, 2]
0.4667;0.9;max_clique;7;0.99;[1, 2]
0.4667;0.9;cliques_count;7;0.99;[1, 2]
0.2824;0.9;overtime;7;0.99;[1, 2]
0.2035;0.9;work_at_weekend;7;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_sender;7;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_recipient;7;0.99;[1, 2]
0.2824;0.9;neighborhood_variability_all;7;0.99;[1, 2]
0.4140;0.9;in_degree;8;0.7;[1, 2]
0.4140;0.9;out_degree;8;0.7;[1, 2]
0.1162;0.9;betweenness;8;0.7;[1, 2]
0.3186;0.9;closeness;8;0.7;[1, 2]
0.4667;0.9;eigenvector;8;0.7;[1, 2]
0.5556;0.9;clustering_coeff;8;0.7;[1, 2]
0.4333;0.9;pagerank;8;0.7;[1, 2]
0.3918;0.9;hubs;8;0.7;[1, 2]
0.4140;0.9;authorities;8;0.7;[1, 2]
0.4140;0.9;max_clique;8;0.7;[1, 2]
0.4140;0.9;cliques_count;8;0.7;[1, 2]
0.2917;0.9;overtime;8;0.7;[1, 2]
0.2035;0.9;work_at_weekend;8;0.7;[1, 2]
0.3918;0.9;neighborhood_variability_sender;8;0.7;[1, 2]
0.3186;0.9;neighborhood_variability_recipient;8;0.7;[1, 2]
0.2824;0.9;neighborhood_variability_all;8;0.7;[1, 2]
0.4140;0.9;in_degree;8;0.8;[1, 2]
0.4140;0.9;out_degree;8;0.8;[1, 2]
0.1162;0.9;betweenness;8;0.8;[1, 2]
0.3186;0.9;closeness;8;0.8;[1, 2]
0.1111;0.9;eigenvector;8;0.8;[1, 2]
0.5556;0.9;clustering_coeff;8;0.8;[1, 2]
0.4333;0.9;pagerank;8;0.8;[1, 2]
0.3918;0.9;hubs;8;0.8;[1, 2]
0.4140;0.9;authorities;8;0.8;[1, 2]
0.4140;0.9;max_clique;8;0.8;[1, 2]
0.4140;0.9;cliques_count;8;0.8;[1, 2]
0.2519;0.9;overtime;8;0.8;[1, 2]
0.2035;0.9;work_at_weekend;8;0.8;[1, 2]
0.3545;0.9;neighborhood_variability_sender;8;0.8;[1, 2]
0.3186;0.9;neighborhood_variability_recipient;8;0.8;[1, 2]
0.2824;0.9;neighborhood_variability_all;8;0.8;[1, 2]
0.4140;0.9;in_degree;8;0.9;[1, 2]
0.4140;0.9;out_degree;8;0.9;[1, 2]
0.1162;0.9;betweenness;8;0.9;[1, 2]
0.2444;0.9;closeness;8;0.9;[1, 2]
0.1111;0.9;eigenvector;8;0.9;[1, 2]
0.5556;0.9;clustering_coeff;8;0.9;[1, 2]
0.4333;0.9;pagerank;8;0.9;[1, 2]
0.3918;0.9;hubs;8;0.9;[1, 2]
0.4140;0.9;authorities;8;0.9;[1, 2]
0.4140;0.9;max_clique;8;0.9;[1, 2]
0.4140;0.9;cliques_count;8;0.9;[1, 2]
0.1632;0.9;overtime;8;0.9;[1, 2]
0.2035;0.9;work_at_weekend;8;0.9;[1, 2]
0.3545;0.9;neighborhood_variability_sender;8;0.9;[1, 2]
0.3186;0.9;neighborhood_variability_recipient;8;0.9;[1, 2]
0.2824;0.9;neighborhood_variability_all;8;0.9;[1, 2]
0.4140;0.9;in_degree;8;0.99;[1, 2]
0.4140;0.9;out_degree;8;0.99;[1, 2]
0.1162;0.9;betweenness;8;0.99;[1, 2]
0.2444;0.9;closeness;8;0.99;[1, 2]
0.1111;0.9;eigenvector;8;0.99;[1, 2]
0.5556;0.9;clustering_coeff;8;0.99;[1, 2]
0.4333;0.9;pagerank;8;0.99;[1, 2]
0.3918;0.9;hubs;8;0.99;[1, 2]
0.4140;0.9;authorities;8;0.99;[1, 2]
0.4140;0.9;max_clique;8;0.99;[1, 2]
0.4140;0.9;cliques_count;8;0.99;[1, 2]
0.1632;0.9;overtime;8;0.99;[1, 2]
0.2035;0.9;work_at_weekend;8;0.99;[1, 2]
0.3545;0.9;neighborhood_variability_sender;8;0.99;[1, 2]
0.3186;0.9;neighborhood_variability_recipient;8;0.99;[1, 2]
0.2824;0.9;neighborhood_variability_all;8;0.99;[1, 2]
0.3686;0.9;in_degree;9;0.7;[1, 2]
0.3686;0.9;out_degree;9;0.7;[1, 2]
0.1632;0.9;betweenness;9;0.7;[1, 2]
0.2519;0.9;closeness;9;0.7;[1, 2]
0.0476;0.9;eigenvector;9;0.7;[1, 2]
0.0476;0.9;clustering_coeff;9;0.7;[1, 2]
0.3926;0.9;pagerank;9;0.7;[1, 2]
0.2824;0.9;hubs;9;0.7;[1, 2]
0.3686;0.9;authorities;9;0.7;[1, 2]
0.3686;0.9;max_clique;9;0.7;[1, 2]
0.3686;0.9;cliques_count;9;0.7;[1, 2]
0.1632;0.9;overtime;9;0.7;[1, 2]
0.0476;0.9;work_at_weekend;9;0.7;[1, 2]
0.3036;0.9;neighborhood_variability_sender;9;0.7;[1, 2]
0.2917;0.9;neighborhood_variability_recipient;9;0.7;[1, 2]
0.2519;0.9;neighborhood_variability_all;9;0.7;[1, 2]
0.3686;0.9;in_degree;9;0.8;[1, 2]
0.3686;0.9;out_degree;9;0.8;[1, 2]
0.1632;0.9;betweenness;9;0.8;[1, 2]
0.2519;0.9;closeness;9;0.8;[1, 2]
0.0476;0.9;eigenvector;9;0.8;[1, 2]
0.0476;0.9;clustering_coeff;9;0.8;[1, 2]
0.3926;0.9;pagerank;9;0.8;[1, 2]
0.2824;0.9;hubs;9;0.8;[1, 2]
0.3686;0.9;authorities;9;0.8;[1, 2]
0.3686;0.9;max_clique;9;0.8;[1, 2]
0.3686;0.9;cliques_count;9;0.8;[1, 2]
0.1632;0.9;overtime;9;0.8;[1, 2]
0.0476;0.9;work_at_weekend;9;0.8;[1, 2]
0.3036;0.9;neighborhood_variability_sender;9;0.8;[1, 2]
0.2917;0.9;neighborhood_variability_recipient;9;0.8;[1, 2]
0.2519;0.9;neighborhood_variability_all;9;0.8;[1, 2]
0.3686;0.9;in_degree;9;0.9;[1, 2]
0.3686;0.9;out_degree;9;0.9;[1, 2]
0.1632;0.9;betweenness;9;0.9;[1, 2]
0.2519;0.9;closeness;9;0.9;[1, 2]
0.0476;0.9;eigenvector;9;0.9;[1, 2]
0.0476;0.9;clustering_coeff;9;0.9;[1, 2]
0.3926;0.9;pagerank;9;0.9;[1, 2]
0.2824;0.9;hubs;9;0.9;[1, 2]
